© 2000-2021 QIAGEN. All rights reserved.

Analysis Details for My Projects->HD_Myelination_Paper->de6WkR62_res2 - 2019-03-29 11:31 AM
Workspace	My Projects
Project	HD_Myelination_Paper
Analysis	de6WkR62_res2 - 2019-03-29 11:31 AM
Date	Fri Mar 29 08:31:46 PDT 2019
Analysis ID	17620251

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Human OR Mouse OR Rat) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->HD_Myelination_Paper->de6WkR62_res2 - 2019-03-29 11:31 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities, Reproductive System Disease	neoplasia	Ovarian tumor	3.09E-04	 	 	 	 	SEZ6,NHSL1,TMEM9,MMP2,PKP2,PKM,TLN2,STAU2,GRM3,SLC5A3,AK3,SIN3B,TYRO3,H2AC18/H2AC19,CFLAR,ZNF281,BRINP3,SYNE4,CHST8,ST6GAL1,POMC,WSCD1,QSOX1,AGPAT2,KLHL2,HSP90B1,ABCB9,HLA-G,KDM3B,ARMC10,PBXIP1,MYRF,C19orf47,NFE2L3,TNFAIP6,CAPN6,ARRDC1,BCL2L1,ERBB3,MSRB3,GARRE1,NDN,TF,SMARCA2,FAM234B,GPR137B,KCNA1,MAG,RNF7,VIM,HIST1H1C,TPI1,IRF7,CAMK2N2,PTPN11,QKI,FUCA2,C2orf88,FZD3,PRKD2,GSTP1,ENO1,RTN3,PPP2CA,HDHD2,HLA-E,ATP8A1,ABR,B2M,ABLIM2,RALGDS,OSBPL1A,PHLDA1,OMA1,SLC25A12,TUBB3,ZEB2,USP18,MAN1A1,POR,CRTAC1,ACTG1,HIVEP2,APOBR,RGCC,PDE3A,PCDH15,FGFR4,RCBTB2,PCSK2,SEPT8,AEBP1,BDH1,ERLIN2,LRRC42,KIT,ODC1,TULP4,PIP4K2A,TUBB4B,SFMBT2,CABIN1,ANKIB1,FBXL5,ALDH5A1,ENPP2,PDIA3,GADD45A,MAZ,GALNT16,FGFR2,FLOT1,WSB2,FGF1,CLVS1,GNA12,ABCD1,SYNM,CDK19,MAGT1,TSC22D3,STAT1,TNF,SH3BP2,CLIC4,INO80D,HSP90AA1,PMP22,LTBP4,MAP3K11,TRIM25,ABCA1,PACC1,SUMF2,SH3RF3,TUBB4A,ZFYVE26,MFSD2A,MCAM,LGALS9B,RNPEP	141	
Lipid Metabolism, Small Molecule Biochemistry	synthesis	Synthesis of long chain fatty acid	3.10E-04	 	 	 	 	CAV1,CAV2,PLP1,FAR2,QKI,FASN,GSTM4,ELOVL6	8	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	endometrial clear cell carcinoma	Endometrial clear cell carcinoma	3.17E-04	 	 	 	 	POR,TUBB4A,TUBB3,HSP90B1,HSP90AA1,UBC,TUBB4B	7	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	hormone receptor positive HER2 positive breast carcinoma	Hormone receptor positive HER2 positive breast carcinoma	3.17E-04	 	 	 	 	POR,TUBB4A,TF,TUBB3,HSP90B1,HSP90AA1,TUBB4B	7	
Respiratory Disease	pleural effusion	Pleural effusion	3.17E-04	 	 	 	 	TGFB3,PDE8A,HSP90B1,SCG5,FDFT1,PDE4B,HSP90AA1	7	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	peripheral neuropathy	Autosomal recessive peripheral neuropathy	3.23E-04	 	 	 	 	DNAJB2,UCHL1,ZFYVE26,NDRG1,ERLIN2,TRIM2,MTMR2,DDHD1,MAG,PMP22,FA2H	11	
Cancer, Cell Death and Survival, Organismal Injury and Abnormalities, Tumor Morphology	cell death	Cell death of melanoma cells	3.31E-04	 	 	 	 	PHLDA1,APAF1,TNF,CTSB,RPS6KA1,KIT	6	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	choriocarcinoma	Choriocarcinoma	3.31E-04	 	 	 	 	TUBB4A,TUBB3,PAK1,HSP90B1,HSP90AA1,TUBB4B	6	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	endometrial adenosquamous carcinoma	Endometrial adenosquamous carcinoma	3.31E-04	 	 	 	 	POR,TUBB4A,TUBB3,HSP90B1,HSP90AA1,TUBB4B	6	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	extragonadal germ cell tumor	Extragonadal germ cell tumor	3.31E-04	 	 	 	 	TUBB4A,TUBB3,HSP90B1,KIT,HSP90AA1,TUBB4B	6	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	serous endometrial cancer	Serous endometrial cancer	3.31E-04	 	 	 	 	POR,TUBB4A,TUBB3,HSP90B1,HSP90AA1,TUBB4B	6	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	squamous cell cervical cancer	Squamous cell cervical cancer	3.31E-04	 	 	 	 	TUBB4A,TUBB3,HSP90B1,PKM,HSP90AA1,TUBB4B	6	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	MYCN amplification negative neuroblastoma	Stage I MYCN amplification negative neuroblastoma	3.31E-04	 	 	 	 	POR,TUBB4A,TUBB3,HSP90B1,HSP90AA1,TUBB4B	6	
Cancer, Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	hepatocellular carcinoma	Unresectable hepatocellular carcinoma	3.31E-04	 	 	 	 	FGFR2,POR,HSP90B1,KIT,FGFR4,HSP90AA1	6	
Skeletal and Muscular System Development and Function	patterning	Patterning of skeleton	3.32E-04	 	 	 	 	POR,SFRP5,HIST1H1C,HIVEP2,PTPN11,CTNNBIP1,SFRP1,CYP26B1,CCNF,PGAP6	10	
Cellular Development, Cellular Growth and Proliferation, Nervous System Development and Function, Tissue Development	development	Development of neuroglia	3.32E-04	 	-1.432	 	-1.470	VIM,FGFR2,TSPAN2,OLIG2,PPP3R1,PTPN11,PLP1,ZNF488,ERBB3,HEY1,MYRF,PMP22	12	
Cancer, Organismal Injury and Abnormalities	lymphoreticular neoplasm	Lymphoreticular neoplasm	3.35E-04	 	-1.356	 	-1.339	LPAR1,RSAD2,MMP2,MAP4K5,RTN2,HNRNPD,PITRM1,CFLAR,KCNH7,SCARB2,IFIT3,HSP90B1,HLA-G,TAOK3,TBC1D8B,MYRF,COL16A1,DOCK10,TAP2,SMARCD3,IFI35,ARRDC1,ERBB3,AGPAT4,HEY1,SMARCA2,CNTFR,TPI1,SMAD7,GIT1,PRKD2,GSTP1,OAS1,OASL,ADCY5,DAAM1,OSBPL1A,LAMP1,PDE8A,APLP1,DAAM2,ITFG1,PTP4A1,GJB4,RPS6KA1,SLC49A4,LDHB,ERICH3,SLC7A8,RASAL2,TUBB3,PMM2,ZEB2,ANXA11,SEPT8,TCF12,KCNRG,KIT,PSME1,TMEM30A,SYN1,ANKIB1,PPP3R1,NPEPPS,NSUN7,PDIA3,SERPIND1,KLC3,APAF1,NQO1,STIP1,STAT1,TOX,DDX60,HSP90AA1,UBC,TRIM25,ABCA1,RTL8C,STK39,SH3RF3,TUBB4A,GALT,TMEM175,RNPEP,CDC42BPA,NHSL1,NMRAL1,PKP2,GPRASP1,HPRT1,DHRS4,SBDS,CHST8,PADI2,POMC,TLE4,PGM1,OLIG2,AHI1,BZW2,CADM1,VWA1,NFE2L3,CAV2,ARPP21,TNFAIP6,ADAR,BCL2L1,YWHAZ,TMA16,PSMB10,RABEP1,TF,MAL,JCAD,RNF213,FASN,PDE4B,PGAP6,HIST1H1C,IRF7,FKTN,PTPN11,ISG15,LIMA1,LZTS2,IL1RAP,PPP2CA,PINK1,UCHL1,ANO4,KAZN,NEXN,B2M,CLCN2,P2RX7,CTNNA2,DPYD,CYP51A1,C10orf90,EIF2AK2,NRARP,CYB5R2,PCDH9,BASP1,SCARB1,PLXNB1,POR,CRTAC1,MAP7,EXOC6B,CLN8,ZDHHC20,RGCC,PDE3A,PCDH15,SDCBP,CCDC120,SH2B2,Cdkn1c,LONRF1,PCSK2,LAD1,STK32C,APP,ODC1,MYB,TULP4,ANGPTL6,TUBB4B,PIGA,TRIM6-TRIM34,MUS81,DYNC1I1,ALDH5A1,TNFRSF13C,ENPP2,GADD45A,HS3ST1,FGFR2,RASAL1,PRDX4,MSRB2,SPOCK3,GNA12,SYNM,TNF,IL33,CCNF,CASP7,LTBP4,TGFB3,TMEM63B,TREX1,FDFT1,NPAT,ID3,SLC4A10,CAV1,ZFYVE26,PLP1,HSPA5,MCAM,PRPS1,UBE2D1,TBRG1,GPD2	208	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	plasma cell myeloma	Low risk plasma cell myeloma	3.41E-04	 	 	 	 	FGFR2,POR,TNF,HSP90B1,HSP90AA1	5	
Cell Death and Survival	apoptosis	Apoptosis of tumor cell lines	3.45E-04	 	0.829	 	0.853	FANCC,MAPK10,TICAM1,SFRP1,NR3C2,PKM,SBDS,SIN3B,TYRO3,CFLAR,ADI1,ST6GAL1,FAM129B,SNX33,AGPAT2,PRKCE,SERPINA3,HLA-G,ACO2,TAOK3,RNF13,ARMC10,CAMK2G,BCAR1,GALNT10,BCL2L1,ERBB3,YWHAZ,NMI,NDN,TF,HTATIP2,PLA2G16,NDRG1,ZBTB16,SEC61G,FASN,GAB1,PDE4B,SLU7,SMAD7,CAMK2N2,DUSP1,PTPN11,DDIT3,PRKD2,GSTP1,ENO1,PIM3,PPP2CA,TMEFF2,PINK1,UCHL1,PAK1,S100A6,KAZN,B2M,EDA2R,OMA1,TLR3,RPS6KA1,MGAT3,EIF2AK2,LMO4,KCNB1,PHLPP1,HTRA1,SCARB1,USP18,CAT,UNC5B,RTKN,ATP1B3,GAS7,KCNRG,SMOX,CRYAB,KIT,APP,MYB,ODC1,S100B,ENPP2,GADD45A,FGFR2,APAF1,MSRB2,NQO1,SMARCC1,TSC22D3,STAT1,TNF,TOX,MAPT,CASP7,TGFB3,MAP3K11,TRIM25,ANXA5,SAT1,ID3,DVL1,CAV1,Irgm1,NGFR,HSPA5,CTSB,PRPS1	108	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	transport	Transport of lipid	3.51E-04	 	0.365	 	0.306	LIPA,AEBP1,ATP8A1,OSBPL5,Scd2,ABCA1,PITPNA,ABCD1,SCARB1,TMEM30A,P2RX7,SLC25A10,CAV1,ACSL3,SLC38A2,MFSD2A,FABP5,STARD3,HBP1,STX1A,IL33,SLC9A3R2,SLC13A3	23	
Cell Death and Survival	cell death	Cell death of neuroblastoma cell lines	3.54E-04	 	-0.024	 	-0.016	PRKCE,EIF2AK2,PINK1,NDN,MBP,KCNB1,GPR37,PAK1,S100A6,SERPINA3,APP,RNF13,NGFR,NNAT,TNF,CAT,HSPA5,DDIT3,MAPT,BCL2L1,ENO1,GAS7	22	
Cancer, Organismal Injury and Abnormalities	cancer	Stage I-II cancer	3.54E-04	 	 	 	 	FGFR2,TCF12,HTATIP2,MAP4K5,TUBB3,CAPZA2,POLR2A,HSP90B1,SEC61G,KIT,SERBP1,B2M,FDFT1,TUBB4B,TUBB4A,POR,TNF,DPYD,ERBB3,HSP90AA1,GPI,CMPK2	22	
Cellular Movement, Connective Tissue Development and Function	migration	Migration of fibroblasts	3.54E-04	 	0.635	 	0.610	PRKCE,TGFB3,FGF1,PAK1,ADIPOR1,GNA12,TMEM30A,ZYX,DMTN,CAV1,TNF,CERK,BCAR1,LRPAP1,MACIR,PMP22	16	
Tissue Morphology	morphology	Morphology of white adipose tissue	3.58E-04	 	 	 	 	INSIG1,LIPA,AEBP1,PLA2G16,ADIPOR1,SAT1,ANGPTL6,GPAT4,OMA1,TNF,PLIN3,MFSD2A,ENPP2	13	
Cell Death and Survival, Renal and Urological System Development and Function	cell viability	Cell viability of kidney cell lines	3.62E-04	 	0.333	 	0.307	PRKCE,IRF9,CAV1,TNF,HSP90B1,DPYD,ANXA5,APP,BCL2L1,MAPT,P2RX7	11	
Cell Death and Survival	apoptosis	Apoptosis of macrophages	3.68E-04	Increased	2.324	 	2.312	PRKCE,EIF2AK2,CFLAR,TNF,STAT1,CAMK2G,ISG15,TICAM1,ST6GAL1,DDIT3,BCL2L1,P2RX7	12	
Organismal Development	abnormal morphology	Abnormal morphology of body cavity	3.71E-04	 	 	 	 	--,Hspa1b,ERBIN,MMP2,FANCC,TICAM1,PKP2,NR3C2,HPRT1,DOK7,TCIRG1,TYRO3,CFLAR,CHST8,TLE4,AGPAT2,Ptprd,PRKCE,SRD5A1,HSP90B1,CITED2,CAV2,P2RX4,ADAR,BCAR1,BCL2L1,ERBB3,HEY1,COL9A2,SLC6A6,TF,EPN2,PLA2G16,PITPNA,FASN,IRAK3,FKBP4,FAH,HIST1H1C,TPI1,SMAD7,DUSP1,PTPN11,FKTN,SCG5,LZTS2,PPP2CA,ADCY5,S100A6,KAZN,NEXN,B2M,TLR3,IL25,CYP51A1,FNIP1,B9D1,EGLN3,ZEB2,LIMS2,SCARB1,MBNL2,HEG1,POR,XPA,PLS1,HIVEP2,FGFR4,Cdkn1c,DHCR7,RASSF2,CD81,PCSK2,AEBP1,CRYAB,BIN1,HINT2,KIT,MAPK8IP2,MYB,RCAN2,MYZAP,CCP110,PPP3R1,MUS81,SLC25A4,FGFR2,LITAF,NQO1,BPNT1,TSC22D3,STAT1,TNF,SH3BP2,PGK1,TOX,CTSA,IL33,CASP7,LIPA,RBMS1,TGFB3,TREX1,TRIM25,ABCA1,FDFT1,ID3,GSTK1,CAV1,NGFR,ZFYVE26,CTSB,MFSD2A,ARSG,LGALS9B	115	
Protein Trafficking	targeting	Targeting of protein	3.74E-04	 	 	 	 	PIPOX,Ifi27,ERBIN,TOMM34,GSTK1,DHRS4,PITRM1,PHYH,SEC61A1,TIMM22,RTP4,RAB33B,ATG4C,PTPN11,CAT,SCARB2,UBE2D1,ZFAND6,YWHAZ,MICALL1,UBC	21	
Behavior	locomotion	Locomotion	3.79E-04	 	0.947	 	0.950	SEZ6,Hspa1b,GPR37,MAPK10,TMOD1,SPR,ABCD1,FASN,HPRT1,CNP,KCNA1,MAG,PAK5,GRM3,FAAH,DUSP1,CLN8,PCDH15,MAPT,ASL,BACE1,PMP22,PLOD1,PRKCE,SCLY,UCHL1,ADCY5,CRYAB,PAK1,ABCA1,AHI1,APP,RCAN2,APBA2,CAV1,FGF14	36	
Cell Morphology	size	Size of cells	3.83E-04	 	 	 	 	ADD1,IFRD1,PHLPP1,LIMS2,CNP,XPA,CLN8,SCARB2,Cdkn1c,POMC,BACE1,PCSK2,SCAMP5,HSP90B1,APP,ACTN1,CADM1,SYN1,DOCK10,CAV2,ENPP2,BCL2L1,GADD45A,HEY1,FGF1,PLA2G16,FASN,SYNM,Krt10,DUSP1,PTPN11,TNF,S100A1,MAPT,IL33,LIPA,PAK1,PACSIN1,B2M,Fcor,P2RX7,GPAT4,OMA1,NGFR,IL25,PLP1,MFSD2A,RPS6KA1,MGAT3	49	
Cancer, Organismal Injury and Abnormalities	upper aero-digestive squamous cell carcinoma	Metastatic upper aero-digestive squamous cell carcinoma	3.85E-04	 	 	 	 	TUBB4A,TUBB3,HSP90B1,DPYD,ERBB3,HSP90AA1,TUBB4B	7	
Cellular Movement	cell movement	Cell movement of cancer cells	4.04E-04	 	0.340	 	0.301	PRKCE,CAV1,MMP2,TNF,STAT1,ZBTB16,PAK1,CTSB,GNA12,SFRP1,GRM3	11	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	childhood acute lymphoblastic leukemia	Childhood acute lymphoblastic leukemia	4.07E-04	 	 	 	 	POR,TUBB4A,ACTG1,PPP3R1,PTPN11,TUBB3,ST6GALNAC3,KIT,MYB,HPRT1,NQO1,TUBB4B	12	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	B-cell neoplasm	B-cell neoplasm	4.13E-04	 	 	 	 	MMP2,MAP4K5,PKP2,RTN2,HPRT1,KCNK13,GRM3,ZYX,CFLAR,GAMT,CHST8,FAM129B,CDC37L1,PHYHIPL,SLC24A2,LRRC1,IFIT3,DAP,HSP90B1,HLA-G,BZW2,RNF13,CITED2,NFE2L3,GRHPR,ARPP21,SMARCD3,BCL2L1,ERBB3,YWHAZ,TMA16,PSMB10,CCNG2,MTMR4,NDN,TF,ZBTB16,SMARCA2,RNF213,FASN,CNTFR,CA2,PGAP6,VIM,HIST1H1C,SMAD7,PCDH10,PTPN11,GIT1,FZD3,PRKD2,PPP2CA,UCHL1,KAZN,NEXN,B2M,MSMO1,SMOC1,LAMP1,CTNNA2,HLA-A,DPYD,CDC42EP2,C10orf90,PRICKLE1,TUBB3,PMM2,SCARB1,POR,CLDN14,CAT,ANXA11,PCDH15,KCNRG,CRYAB,KIT,APP,MYB,RIF1,TUBB4B,TMEM30A,PPP3R1,DYNC1I1,MUS81,TNFRSF13C,KLC3,FGFR2,SPOCK3,GNA12,FZD7,STIP1,TNF,HSP90AA1,CCNF,CASP7,TMEM63B,TMEM268,ANXA5,FDFT1,NPAT,ID3,RTL8C,SLC4A10,TUBB4A,CAV1,TMEM175,PRPS1,LGALS9B,UBE2D1,CAVIN2,GPD2	111	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of cerebellum	4.15E-04	 	 	 	 	AHI1,PITPNA,ABR,MAPK8IP2,SGCE,CLCN2,PHYH,TYRO3,CTNNA2,MAP2,XPA,NGFR,CTSB,ARSG,UGT8,ERBB3,TPP1,FA2H	18	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	BRCA1 mutation positive gastric tumor	BRCA1 mutation positive gastric tumor	4.20E-04	 	 	 	 	TUBB4A,TUBB3,HSP90B1,DPYD,HSP90AA1,TUBB4B	6	
Cancer, Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	hepatitis C virus-related hepatocellular carcinoma	Hepatitis C virus-related hepatocellular carcinoma	4.20E-04	 	 	 	 	VIM,FAH,CAT,HSP90B1,HSPA5,ANXA5	6	
Cancer, Organismal Injury and Abnormalities	head and neck squamous cell carcinoma	Locally advanced head and neck squamous cell carcinoma	4.20E-04	 	 	 	 	TUBB4A,TUBB3,HSP90B1,ERBB3,HSP90AA1,TUBB4B	6	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	stage 2 invasive breast carcinoma	Stage 2 invasive breast carcinoma	4.20E-04	 	 	 	 	POR,TUBB4A,TUBB3,HSP90B1,HSP90AA1,TUBB4B	6	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	stage 3 invasive breast carcinoma	Stage 3 invasive breast carcinoma	4.20E-04	 	 	 	 	POR,TUBB4A,TUBB3,HSP90B1,HSP90AA1,TUBB4B	6	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	childhood Hodgkins lymphoma	Stage I childhood Hodgkins lymphoma	4.20E-04	 	 	 	 	POR,TUBB4A,TUBB3,HSP90B1,HSP90AA1,TUBB4B	6	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	childhood Hodgkins lymphoma	Stage II childhood Hodgkins lymphoma	4.20E-04	 	 	 	 	POR,TUBB4A,TUBB3,HSP90B1,HSP90AA1,TUBB4B	6	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	childhood Hodgkins lymphoma	Stage III childhood Hodgkins lymphoma	4.20E-04	 	 	 	 	POR,TUBB4A,TUBB3,HSP90B1,HSP90AA1,TUBB4B	6	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	childhood Hodgkins lymphoma	Stage IV childhood Hodgkins lymphoma	4.20E-04	 	 	 	 	POR,TUBB4A,TUBB3,HSP90B1,HSP90AA1,TUBB4B	6	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastric cancer	TNM stage N1-3 gastric cancer	4.20E-04	 	 	 	 	TUBB4A,TUBB3,HSP90B1,DPYD,HSP90AA1,TUBB4B	6	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastroesophageal junction adenocarcinoma	TNM stage N1-3 gastroesophageal junction adenocarcinoma	4.20E-04	 	 	 	 	TUBB4A,TUBB3,HSP90B1,DPYD,HSP90AA1,TUBB4B	6	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastric cancer	TNM stage T3-4 gastric cancer	4.20E-04	 	 	 	 	TUBB4A,TUBB3,HSP90B1,DPYD,HSP90AA1,TUBB4B	6	
Cancer, Organismal Injury and Abnormalities	HER2 positive solid malignant tumor	Unresectable HER2 positive solid malignant tumor	4.20E-04	 	 	 	 	TUBB4A,TUBB3,HSP90B1,DPYD,HSP90AA1,TUBB4B	6	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	esophagogastric junction cancer	Unresectable esophagogastric junction cancer	4.20E-04	 	 	 	 	TUBB4A,TUBB3,HSP90B1,DPYD,HSP90AA1,TUBB4B	6	
Cell Death and Survival	cell death	Neuronal cell death	4.25E-04	Increased	2.499	 	2.509	IRF9,LMO4,EGLN3,MAPK10,TICAM1,HPRT1,FAAH,GRM3,DNAJB2,TYRO3,CFLAR,MOG,CAT,UNC5B,LRPAP1,BACE1,GPI,SERPINA3,APP,DYNC1I1,BCL2L1,HSPH1,ERBB3,YWHAZ,STAM,STX1A,TF,APAF1,NQO1,CNTFR,MAG,STIP1,STAMBP,PTN,DUSP1,STAT1,PTPN11,TNF,TRIM2,DDIT3,MAPT,TOX3,CASP7,TRPM4,PINK1,TGFB3,MBP,MAP3K11,PAK1,CERS2,P2RX7,NDP,SLC25A10,HLA-A,NGFR,CTSB,SLC25A12,PLP2	58	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	familial tauopathy	Familial tauopathy	4.29E-04	 	 	 	 	LIPA,TF,TNF,MAPK10,SERPINA3,APP,MAPT,BACE1	8	
Cancer, Organismal Injury and Abnormalities	malignant neoplasm of aerodigestive tract	Metastatic malignant neoplasm of aerodigestive tract	4.29E-04	 	 	 	 	POR,TUBB4A,TUBB3,HSP90B1,DPYD,ERBB3,HSP90AA1,TUBB4B	8	
Cell Morphology, Cellular Assembly and Organization	morphology	Morphology of cytoskeleton	4.44E-04	 	 	 	 	LMO4,CRYAB,TMOD1,PKP2,APP,CHMP1B,CYP26B1,RHOG,DMTN,CCP110,CAV1,MAP7,Krt10,TNF,PDE3A,MAPT	16	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	colorectal adenoma	Colorectal adenoma	4.46E-04	 	 	 	 	TMEM9,LPAR1,TCF12,NDN,SNX30,CRYAB,NR3C2,ODC1,CA2,OSBPL1A,PHLDA1,NFE2L3,RNF43,MGAT5,C2orf88,UGP2,BCL2L1,SLC48A1,GSTP1,SMPDL3A,MACIR	21	
Cancer, Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	cancer	Liver cancer	4.48E-04	 	-0.928	 	-0.919	SEZ6,LPAR1,ADD1,MMP2,FANCC,MINDY1,ADIPOR1,ASB13,NR3C2,SYBU,TRIM21,TCIRG1,PITRM1,SLC5A3,GRM3,HNMT,ANAPC5,SIN3B,CFLAR,GAMT,SYNE4,NAA50,LUZP2,CDC37L1,ERCC3,RNF20,LRRC1,IFIT3,TMCC2,HSP90B1,HAGHL,HLA-G,TAOK3,ACTN1,TBC1D8B,C1QL3,ARMC10,MYRF,COL16A1,DOCK10,CAMK2G,BCAR1,RCBTB1,ERBB3,AGPAT4,MSRB3,GARRE1,HTATIP2,NDRG1,SMARCA2,CNTFR,CA2,SFRP5,DENND2B,TPI1,PPP1R37,GSTP1,ENO1,TOX3,PLCL1,TMEFF2,TRPM4,ATP8A1,OASL,ADCY5,PTPRN,ENPP4,NCMAP,DAAM1,SMOC1,OSBPL1A,PHLDA1,RNF220,PEX5L,DAAM2,OTUD3,TLR3,HES6,PRICKLE1,ERICH3,IFT57,SLC7A8,RASAL2,TUBB3,ZEB2,LRTM2,PPP1R16B,HEG1,TIMM22,TBC1D16,SLK,ACTG1,CAT,UBQLN4,FGFR4,RCBTB2,DHCR7,RASSF2,ATP1B3,INSIG1,SCLY,AEBP1,TCF12,SMOX,BDH1,LRRC42,MAPK8IP2,KIT,PIP4K2A,MOBP,EHBP1,CABIN1,ANKIB1,NPEPPS,FAM83D,SERPIND1,GLUL,DNTTIP2,CLVS1,NQO1,NIPA1,FZD7,ATG4C,HAPLN2,EMC3,STAT1,SDR39U1,MAPT,HSP90AA1,LIPA,TRIM25,TMEM268,ABCA1,ANXA5,GSTK1,FEZ1,SH3RF3,LBR,TUBB4A,MIF4GD,GALT,RNPEP,RAPGEF5,CDC42BPA,NHSL1,DUSP3,PTPRB,IFRD1,PURG,SART3,SFRP1,TMC3,GPRASP1,RIC3,PKM,TLN2,TEX2,KIRREL2,TYRO3,GALE,VGLL4,ZNF281,ME3,CHD9,BRINP3,FAM129B,PADI2,VMP1,UGP2,CHN2,LRPAP1,SNX33,SAT2,MACIR,ARMCX1,PLOD1,MAST4,PGM1,AHI1,ACO2,SRGAP1,KDM3B,RAB33B,GRHPR,ADAR,BCL2L1,COL9A2,SLC6A6,TF,JCAD,NUB1,OSBPL5,ZBTB16,RNF213,LIMCH1,FASN,PDE4B,FAH,VIM,SQLE,PCDH10,PDLIM2,ISG15,SEMA7A,KCTD11,DDIT3,S100A1,RTN3,PPP2CA,PIM3,FNBP1,COBL,COX16,HDHD2,KLHL35,MBP,UCHL1,PAK1,Scd2,ANO4,KAZN,B2M,ABLIM2,CLCN2,EDIL3,ACOT7,RHOG,CTNNA2,MYLPF,DPYD,CYP51A1,FNIP1,SLC25A12,TMEM203,EIF2AK2,SCAF11,SPR,PCDH9,SCARB1,PABPC4,MTMR2,MAN1A1,PLXNB1,CGRRF1,POR,MAP2,XPA,PLS1,HIVEP2,EXOC6B,RDM1,UNC5B,PCDH15,SLC48A1,ENDOD1,TTLL7,VPS37B,BACE1,GPI,GAS7,EHD3,TULP4,ANGPTL6,TUBB4B,APBA2,SFMBT2,APBB2,CCP110,CNDP2,SLC38A2,DCX,ENPP2,HSPH1,DUSP7,STAM,HS3ST1,GOT1,ICA1,FGFR2,SPOCK3,GNA12,SH3BP5,BPNT1,TNF,TRIM2,SLC45A3,SH3BP2,MGAT5,CTSA,LTBP4,HMGCS1,TGFB3,SCG3,TMEM63B,PTBP2,MAP3K11,MPZL3,NPAT,ID3,SUMF2,SLC4A10,PRKCSH,ZFYVE26,FAR2,TMEFF1,HSPA5,CTSB,MFSD2A,GDE1,FNIP2,RHBDL1,SLC13A3,RASA3,GPD2	314	
Infectious Diseases	infection	Infection of mammalia	4.55E-04	 	-1.828	 	-1.742	SERPINB1,EIF2AK2,IRF9,MMP2,TICAM1,HNRNPD,USP18,IRF7,Krt10,DUSP1,PDLIM2,STAT1,TNF,ISG15,ST6GAL1,CLIC4,DDIT3,Igtp,SLC15A4,IL33,CD81,PRKCE,HLA-E,OASL,KIT,HLA-G,Cd59a,B2M,CAV1,Irgm1,TLR3,IL25,CERK	33	
Dermatological Diseases and Conditions, Organismal Injury and Abnormalities	chronic skin disorder	Chronic skin disorder	4.61E-04	 	 	 	 	LAD1,PKM,POR,CFLAR,IRF7,SQLE,PTP4A1,STAT1,TNF,CTSB,MCAM,ME1,FABP5,HSPH1,GSTP1,PSMB10,GOT1,CCNF,PPP2CA	19	
