© 2000-2021 QIAGEN. All rights reserved.

Analysis Details for My Projects->HD_Myelination_Paper->de12WkR62_res - 2019-03-28 04:30 PM
Workspace	My Projects
Project	HD_Myelination_Paper
Analysis	de12WkR62_res - 2019-03-28 04:30 PM
Date	Thu Mar 28 13:30:52 PDT 2019
Analysis ID	17615830

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Human OR Mouse OR Rat) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->HD_Myelination_Paper->de12WkR62_res - 2019-03-28 04:30 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Nucleotide Excision Repair Pathway	4.55E-01		2.00E-01	CCNH,ERCC1,GTF2H4,POLR2A,POLR2D,POLR2E,XPA	
Valine Degradation I	4.65E-01	-1.0	2.22E-01	ALDH6A1,AUH,BCAT1,ECHS1	
Role of Oct4 in Mammalian Embryonic Stem Cell Pluripotency	4.67E-01		1.96E-01	BRCA1,CCNF,NR2F1,NR2F6,PCGF6,PHC1,RXRB,SOX2,TP53	
Chondroitin Sulfate Biosynthesis	4.8E-01	2.1105794120443453	1.93E-01	B3GAT2,CHPF,CHST10,CHST12,CHST2,CHSY1,CSGALNACT1,HS3ST1,HS6ST1,SULT4A1,XYLT1	
Putrescine Degradation III	4.89E-01	-0.4472135954999579	2.17E-01	ALDH1A2,ALDH1L1,ALDH3B1,MAOB,SAT1	
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	4.89E-01	0.4472135954999579	2.17E-01	CMPK1,CMPK2,NME3,NME7,RRM2B	
Aspartate Degradation II	4.89E-01		2.86E-01	GOT1,MDH1	
Ceramide Biosynthesis	4.89E-01		2.86E-01	KDSR,SPTLC1	
Glycoaminoglycan-protein Linkage Region Biosynthesis	4.89E-01		2.86E-01	B3GAT2,XYLT1	
Pentose Phosphate Pathway (Non-oxidative Branch)	4.89E-01		2.86E-01	TALDO1,TKT	
Superpathway of Serine and Glycine Biosynthesis I	4.89E-01		2.86E-01	DUSP26,PHGDH	
Acyl-CoA Hydrolysis	5.02E-01		2.50E-01	ACOT7,GNPAT,PPT1	
BER pathway	5.02E-01		2.50E-01	LIG3,OGG1,POLB	
IL-15 Production	5.11E-01		2.14E-01	IRF1,MAP3K11,NFKB1,PRKCZ,STAT1,TWF1	
Dermatan Sulfate Degradation (Metazoa)	5.2E-01	0.0	2.35E-01	CEMIP,GM2A,HYAL1,IDS	
Anandamide Degradation	5.2E-01		5.00E-01	FAAH	
Cardiolipin Biosynthesis II	5.2E-01		5.00E-01	PGS1	
Cysteine Biosynthesis/Homocysteine Degradation	5.2E-01		5.00E-01	CBS/CBSL	
Epoxysqualene Biosynthesis	5.2E-01		5.00E-01	FDFT1	
Fatty Acid Biosynthesis Initiation II	5.2E-01		5.00E-01	FASN	
Formaldehyde Oxidation II (Glutathione-dependent)	5.2E-01		5.00E-01	ADH5	
GDP-L-fucose Biosynthesis I (from GDP-D-mannose)	5.2E-01		5.00E-01	GMDS	
GDP-L-fucose Biosynthesis II (from L-fucose)	5.2E-01		5.00E-01	FPGT	
Glutamate Biosynthesis II	5.2E-01		5.00E-01	GLUD1	
Glutamate Degradation X	5.2E-01		5.00E-01	GLUD1	
Guanine and Guanosine Salvage I	5.2E-01		5.00E-01	HPRT1	
Palmitate Biosynthesis I (Animals)	5.2E-01		5.00E-01	FASN	
S-methyl-5'-thioadenosine Degradation II	5.2E-01		5.00E-01	MTAP	
Spermidine Biosynthesis I	5.2E-01		5.00E-01	AMD1	
Spermine Biosynthesis	5.2E-01		5.00E-01	AMD1	
Sulfate Activation for Sulfonation	5.2E-01		5.00E-01	PAPSS1	
Taurine Biosynthesis	5.2E-01		5.00E-01	CSAD	
Threonine Degradation II	5.2E-01		5.00E-01	GCAT	
β-alanine Degradation I	5.2E-01		5.00E-01	ALDH6A1	
Gαs Signaling	5.2E-01	0.0	1.87E-01	ADCY2,ADCY3,ADCY5,ADD1,ADD2,ADD3,ADORA2A,CREB5,GNAS,GNB5,GNG3,GNG7,MAPK1,MAPK3,MC5R,PRKACA,PRKAR1B,PRKAR2B,RAP1A,RAPGEF3	
Basal Cell Carcinoma Signaling	5.38E-01	-0.6324555320336759	1.94E-01	BMP4,BMP6,DVL1,FZD2,FZD7,FZD9,GLIS1,HHIP,KIF7,SUFU,TP53,WNT5A,WNT5B,WNT7B	
Methionine Degradation I (to Homocysteine)	5.38E-01	0.4472135954999579	2.27E-01	AHCYL1,EEF1AKMT1,FTSJ1,NSUN4,SUV39H2	
CCR5 Signaling in Macrophages	5.56E-01	1.2649110640673518	1.91E-01	CACNA1A,CACNA2D1,CACNA2D3,CACNA2D4,CCR5,FCER1G,FOS,GNAI1,GNAS,GNB5,GNG3,GNG7,JUN,MAPK1,MAPK10,PRKCE,PRKCZ,PRKD1	
Caveolar-mediated Endocytosis Signaling	5.66E-01		1.97E-01	B2M,CAV1,COPB2,COPG1,COPZ1,DNM2,FLNA,FLNB,FLOT1,HLA-A,ITGA9,ITGB1,ITGB5,RAB5B	
Glucose and Glucose-1-phosphate Degradation	5.75E-01		2.73E-01	HK1,PGM1,PGM2	
Purine Nucleotides De Novo Biosynthesis II	5.75E-01		2.73E-01	ADSS1,PAICS,PPAT	
Chondroitin Sulfate Degradation (Metazoa)	5.81E-01	0.0	2.50E-01	ARSB,CEMIP,GM2A,HYAL1	
Glutaryl-CoA Degradation	5.81E-01	-2.0	2.50E-01	ACAT2,CDYL,HACD1,HSD17B8	
Mismatch Repair in Eukaryotes	5.81E-01		2.50E-01	MSH2,RFC1,RFC2,RFC3	
Parkinson's Signaling	5.81E-01		2.50E-01	GPR37,MAPK1,SNCAIP,UCHL1	
Dendritic Cell Maturation	5.86E-01	-0.1690308509457033	1.84E-01	B2M,CD1D,CD83,COL11A2,COL1A1,COL1A2,COL2A1,COL3A1,CREB5,FCER1G,FGFR2,FGFR3,FGFR4,GAB1,GRB2,HLA-A,IL12A,IL33,IRS2,LTBR,MAPK1,MAPK10,MAPK3,NFKB1,NGFR,PIK3C2B,PIK3R1,PLCB1,PLCB3,PLCB4,PLCE1,PLCL1,PTPN11,STAT1,TLR3,TYROBP	
Arginine Degradation VI (Arginase 2 Pathway)	5.89E-01		3.33E-01	OAT,PYCR2	
Glycerol Degradation I	5.89E-01		3.33E-01	GPD1,GPD2	
Glycogen Biosynthesis II (from UDP-D-Glucose)	5.89E-01		3.33E-01	GYG1,UGP2	
NAD Biosynthesis III	5.89E-01		3.33E-01	NAMPT,NMNAT2	
Proline Biosynthesis II (from Arginine)	5.89E-01		3.33E-01	OAT,PYCR2	
Selenocysteine Biosynthesis II (Archaea and Eukaryotes)	5.89E-01		3.33E-01	SARS1,SEPHS2	
UDP-N-acetyl-D-glucosamine Biosynthesis II	5.89E-01		3.33E-01	GFPT2,GNPNAT1	
Dermatan Sulfate Biosynthesis	5.92E-01	2.3094010767585034	2.03E-01	B3GAT2,CHPF,CHST10,CHST12,CHST2,CHSY1,CSGALNACT1,DSEL,HS3ST1,HS6ST1,SULT4A1,XYLT1	
Superpathway of Methionine Degradation	5.93E-01	0.0	2.16E-01	AHCYL1,CBS/CBSL,EEF1AKMT1,FTSJ1,GOT1,NSUN4,PCCB,SUV39H2	
CD40 Signaling	6.01E-01	-0.5	1.98E-01	FGFR2,FGFR3,FGFR4,FOS,GAB1,GRB2,IRS2,JUN,MAPK1,MAPK10,MAPK3,MAPKAPK2,NFKB1,PIK3C2B,PIK3R1,PTPN11	
Factors Promoting Cardiogenesis in Vertebrates	6.08E-01		1.96E-01	ACVR2A,ACVR2B,BMP4,BMP6,DVL1,FZD2,FZD7,FZD9,LRP1,PRKCE,PRKCZ,PRKD1,SMAD1,SMAD2,TGFB1,TGFB2,TGFB3,TGFBR2	
NER Pathway	6.15E-01	0.22941573387056174	1.94E-01	CCNH,Cops2,COPS7B,ERCC1,GTF2H4,H4C13,H4C4,H4C6,HIST1H4I,HIST4H4,HMGN1,LIG3,POLE4,POLR2A,POLR2D,POLR2E,RFC1,RFC2,RFC3,XPA	
G Protein Signaling Mediated by Tubby	6.21E-01		2.26E-01	GNAS,GNB5,GNG3,GNG7,PLCB1,PLCB3,PLCB4	
IL-12 Signaling and Production in Macrophages	6.25E-01		1.89E-01	CLU,FGFR2,FGFR3,FGFR4,FOS,GAB1,GRB2,IL12A,IL12RB1,IRF1,IRS2,JUN,MAPK1,MAPK10,MAPK3,NCOA1,NFKB1,PIK3C2B,PIK3R1,PRKCE,PRKCZ,PRKD1,PTPN11,RAB7A,STAT1,TGFB1,TGFB2,TGFB3	
Lymphotoxin β Receptor Signaling	6.27E-01	-1.386750490563073	2.03E-01	BCL2L1,FGFR2,FGFR3,FGFR4,GAB1,GRB2,IRS2,LTBR,MAPK1,MAPK3,NFKB1,PIK3C2B,PIK3R1,PTPN11	
Remodeling of Epithelial Adherens Junctions	6.27E-01		2.03E-01	ACTN1,ACTN4,ARPC5,CTNNA2,DNM2,DNM3,MAPRE3,RAB5B,RAB7A,RALA,TUBB2A,TUBB3,TUBB4A,TUBG1	
nNOS Signaling in Neurons	6.28E-01		2.13E-01	CAPN2,CAPN5,CAPN6,GRIN2C,GRIN3A,PFKM,PPP3R1,PRKCE,PRKCZ,PRKD1	
Acute Phase Response Signaling	6.37E-01	-0.7844645405527362	1.88E-01	AGT,C4A/C4B,FN1,FOS,GRB2,HMOX2,HRAS,IL1RAP,IL33,ITIH2,ITIH3,JUN,KRAS,MAP3K1,MAP3K5,MAPK1,MAPK3,NFKB1,NGFR,NR3C1,NRAS,PIK3R1,PTPN11,RALA,RAP1A,RAP2B,RRAS,SERPINA3,SERPINF1,SOCS3,SOCS5,TF,TRADD	
Activation of IRF by Cytosolic Pattern Recognition Receptors	6.42E-01	0.8320502943378437	2.06E-01	ADAR,DDX58,DHX58,IFIH1,IFIT2,IRF7,IRF9,ISG15,JUN,MAPK10,NFKB1,PIN1,STAT1	
Phospholipases	6.42E-01	1.1547005383792517	2.06E-01	GPLD1,HRASLS,PAFAH1B1,PAFAH1B2,PAFAH1B3,PLA2G7,PLAAT3,PLCB1,PLCB3,PLCB4,PLCE1,PLCL1,PLD2	
Inflammasome pathway	6.52E-01	1.3416407864998738	2.50E-01	CTSB,NFKB1,P2RX7,PANX1,PYCARD	
GDP-glucose Biosynthesis	6.6E-01		3.00E-01	HK1,PGM1,PGM2	
IL-17A Signaling in Gastric Cells	6.6E-01	1.3416407864998738	2.40E-01	FOS,JUN,MAPK1,MAPK10,MAPK3,NFKB1	
Th2 Pathway	6.62E-01	0.7844645405527362	1.91E-01	ACVR2A,ACVR2B,APH1B,CCR5,CRLF2,FGFR2,FGFR3,FGFR4,GAB1,GRB2,HLA-A,IL12A,IL12RB1,IL17RB,IL25,IL33,IRS2,JAG1,JUN,NFKB1,NOTCH1,PIK3C2B,PIK3R1,PTPN11,S1PR1,SOCS3,STAT5B,TGFB1,TGFBR2	
Acetone Degradation I (to Methylglyoxal)	6.71E-01	-1.1338934190276817	2.33E-01	CYP1B1,CYP2J2,CYP4F8,CYP51A1,POR,PRXL2B,ZADH2	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	6.73E-01	2.1320071635561044	1.96E-01	ADCY2,ADCY3,ADCY5,CACNA1A,CACNA2D1,CACNA2D3,CACNA2D4,GNAI1,GNAS,GNG3,GNG7,PLCB1,PLCB3,PLCB4,PLCE1,PLCL1,PRKACA,PRKAR1B,PRKAR2B,PRKCE,PRKCZ,PRKD1	
Glucocorticoid Receptor Signaling	6.73E-01		1.82E-01	AGT,BCL2L1,CCNH,CDKN1A,DPF1,DUSP1,FGFR2,FGFR3,FGFR4,FKBP4,FOS,GAB1,GRB2,GTF2H4,HRAS,HSP90AA1,HSP90B1,IRS2,JUN,KAT2B,KRAS,KRT1,KRT28,MAP3K1,MAPK1,MAPK10,MAPK3,NCOA1,NFATC1,NFKB1,NR3C1,NRAS,NRIP1,PBX1,PIK3C2B,PIK3R1,POLR2A,POLR2D,POLR2E,PPP3R1,PRKAB1,PRKACA,PTGES3,PTPN11,RAC1,RALA,RAP1A,RAP2B,RRAS,SMAD2,SMAD3,SMARCA2,SMARCB1,SMARCD3,STAT1,STAT5B,TAF7,TAF9,TGFB1,TGFB2,TGFB3,TGFBR2,TSC22D3	
eNOS Signaling	6.77E-01	-1.1338934190276817	1.90E-01	ADCY2,ADCY3,ADCY5,AQP11,CAV1,DNM2,FGFR2,FGFR3,FGFR4,GAB1,GNAS,GRB2,GUCY1A1,GUCY1B1,HSP90AA1,HSP90B1,IRS2,KDR,LPAR1,PDGFC,PIK3C2B,PIK3R1,PRKAB1,PRKACA,PRKAR1B,PRKAR2B,PRKCE,PRKCZ,PRKD1,PRKG1,PTPN11,SLC7A1,VEGFA	
Creatine-phosphate Biosynthesis	7.17E-01		4.00E-01	CKB,MAP4K4	
Eumelanin Biosynthesis	7.17E-01		4.00E-01	DCT,MIF	
Glutamate Degradation III (via 4-aminobutyrate)	7.17E-01		4.00E-01	ALDH5A1,SUCLG2	
Lysine Degradation V	7.17E-01		4.00E-01	AASDHPPT,PIPOX	
Serine Biosynthesis	7.17E-01		4.00E-01	DUSP26,PHGDH	
Tetrahydrofolate Salvage from 5,10-methenyltetrahydrofolate	7.17E-01		4.00E-01	MTHFD2,MTHFD2L	
Trans, trans-farnesyl Diphosphate Biosynthesis	7.17E-01		4.00E-01	FDPS,IDI1	
GADD45 Signaling	7.19E-01		2.63E-01	BRCA1,CDKN1A,GADD45A,GADD45G,TP53	
Cysteine Biosynthesis III (mammalia)	7.19E-01	0.0	2.50E-01	AHCYL1,CBS/CBSL,EEF1AKMT1,FTSJ1,NSUN4,SUV39H2	
IL-22 Signaling	7.19E-01	0.8164965809277261	2.50E-01	MAPK1,MAPK10,MAPK3,SOCS3,STAT1,STAT5B	
TNFR1 Signaling	7.23E-01	1.507556722888818	2.20E-01	BID,CASP7,FOS,JUN,MADD,MAP3K1,NFKB1,PAK1,PAK3,PAK5,TRADD	
Isoleucine Degradation I	7.28E-01	-1.0	2.86E-01	ACAT2,AUH,BCAT1,ECHS1	
LXR/RXR Activation	7.3E-01	-0.9428090415820635	1.98E-01	ABCA1,AGT,C4A/C4B,CLU,CYP51A1,ECHS1,FASN,FDFT1,IL1RAP,IL1RAPL1,IL33,LDLR,LPL,NFKB1,NGFR,NR1H2,PLTP,RXRB,RXRG,SCD,SERPINF1,TF,TLR3,VTN	
Role of JAK2 in Hormone-like Cytokine Signaling	7.33E-01		2.35E-01	IRS2,PTPN11,SH2B3,SIRPA,SOCS3,SOCS5,STAT1,STAT5B	
Hepatic Cholestasis	7.36E-01		1.94E-01	ABCB4,ADCY2,ADCY3,ADCY5,ATP8B1,CYP7B1,FGFR4,IL12A,IL17B,IL17D,IL1RAP,IL1RAPL1,IL25,IL33,IRAK2,JUN,MAPK10,NFKB1,NGFR,PRKACA,PRKAR1B,PRKAR2B,PRKCE,PRKCZ,PRKD1,SLC22A6,SLCO1C1,SLCO3A1,TGFB1,TGFB2,TGFB3	
Death Receptor Signaling	7.38E-01	1.6059101370939322	2.04E-01	ARHGDIB,BID,CASP7,CFLAR,GAS2,LIMK1,MAP3K5,MAP4K4,NFKB1,PARP11,PARP12,PARP14,PARP3,PARP8,PARP9,SPTAN1,TNFSF12,TRADD,ZC3HAV1	
IL-7 Signaling Pathway	7.38E-01	-1.885618083164127	2.04E-01	FGFR2,FGFR3,FGFR4,FOXG1,GAB1,GRB2,IRS2,JUN,MAPK1,MAPK3,MCL1,MYC,NFATC1,PIK3C2B,PIK3R1,PTPN11,SLC2A1,STAT1,STAT5B	
Gustation Pathway	7.45E-01		1.95E-01	ADCY2,ADCY3,ADCY5,ASIC2,ASIC3,CACNA1A,CACNA2D1,CACNA2D3,CACNA2D4,ENPP6,GDE1,GNG7,P2RX4,P2RX7,P2RY2,PANX1,PDE1C,PDE2A,PDE3A,PDE4A,PDE4B,PDE6D,PDE8A,PDE8B,PDE9A,PKD2L1,PRKACA,PRKAR1B,PRKAR2B,SMPDL3A	
Folate Transformations I	7.62E-01		3.33E-01	MTHFD2,MTHFD2L,MTHFR	
Prostanoid Biosynthesis	7.62E-01		3.33E-01	PTGDS,PTGES,PTGES3	
Transcriptional Regulatory Network in Embryonic Stem Cells	7.78E-01		2.22E-01	CDYL,FOXC1,H4C13,H4C4,H4C6,HIST1H4I,HIST4H4,L1CAM,RFX4,RIF1,SIX3,SOX2	
Role of IL-17A in Arthritis	7.79E-01		2.14E-01	FGFR2,FGFR3,FGFR4,GAB1,GRB2,IRS2,MAPK1,MAPK10,MAPK3,MAPKAPK2,NFKB1,PIK3C2B,PIK3R1,PTPN11,RPS6KA1	
Acyl Carrier Protein Metabolism	7.84E-01		1.00E00	AASDHPPT	
Alanine Biosynthesis III	7.84E-01		1.00E00	NFS1	
Asparagine Biosynthesis I	7.84E-01		1.00E00	ASNS	
D-mannose Degradation	7.84E-01		1.00E00	MPI	
Glutamate Removal from Folates	7.84E-01		1.00E00	GGH	
Glutamine Biosynthesis I	7.84E-01		1.00E00	GLUL	
Lanosterol Biosynthesis	7.84E-01		1.00E00	LSS	
Methylglyoxal Degradation VI	7.84E-01		1.00E00	LDHD	
Methylthiopropionate Biosynthesis	7.84E-01		1.00E00	ADI1	
UDP-N-acetyl-D-galactosamine Biosynthesis I	7.84E-01		1.00E00	GALE	
Glycogen Degradation II	8.17E-01	2.0	3.08E-01	MTAP,PGM1,PGM2,PYGB	
Mevalonate Pathway I	8.17E-01	-2.0	3.08E-01	ACAT2,HMGCS1,IDI1,MVD	
γ-glutamyl Cycle	8.17E-01	-1.0	3.08E-01	GGCT,GGT7,GSS,OPLAH	
CTLA4 Signaling in Cytotoxic T Lymphocytes	8.3E-01		2.08E-01	AP1B1,B2M,CLTB,FCER1G,FGFR2,FGFR3,FGFR4,GAB1,GRB2,HLA-A,IRS2,PIK3C2B,PIK3R1,PPP2CA,PPP2R1A,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R5B,PPP2R5E,PTPN11	
LPS/IL-1 Mediated Inhibition of RXR Function	8.37E-01	1.1547005383792517	1.93E-01	ABCA1,ABCB9,ACSBG1,ACSL1,ACSL3,ACSL5,ALDH18A1,ALDH1A2,ALDH1L1,ALDH3B1,ALDH5A1,ALDH6A1,CAT,CHST10,CHST12,CHST2,CPT1C,FABP5,FABP7,GSTM1,GSTM2,GSTM3,GSTO1,GSTO2,GSTP1,HMGCS1,HS3ST1,HS6ST1,IL1RAP,IL1RAPL1,IL33,JUN,MAOB,MAP3K1,NCOA1,NGFR,NR1H2,PLTP,SCARB1,SLC27A1,SLC27A4,SOD3,SULT4A1	
Role of MAPK Signaling in the Pathogenesis of Influenza	8.43E-01		2.15E-01	HRAS,HRASLS,KRAS,MAP3K5,MAPK1,MAPK10,MAPK3,NRAS,PAFAH1B1,PAFAH1B2,PAFAH1B3,PLA2G7,PLAAT3,RALA,RAP1A,RAP2B,RRAS	
Glutathione-mediated Detoxification	8.44E-01	-1.414213562373095	2.50E-01	GGH,Gsta4,GSTM1,GSTM2,GSTM3,GSTO1,GSTO2,GSTP1	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	8.45E-01	1.889822365046136	2.59E-01	CDIPT,PIP4K2A,PIP5K1A,PLCB1,PLCB3,PLCB4,PLCE1	
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	8.74E-01	-2.23606797749979	2.94E-01	ACAT2,FDPS,HMGCS1,IDI1,MVD	
VDR/RXR Activation	8.8E-01	-0.5773502691896258	2.18E-01	CDKN1A,COL13A1,GADD45A,HR,IGFBP5,IL12A,NCOA1,PDGFA,PRKCE,PRKCZ,PRKD1,RXRB,RXRG,SEMA3B,SERPINB1,TGFB2,THBD	
Regulation of eIF4 and p70S6K Signaling	8.86E-01	-2.2677868380553634	2.00E-01	EIF2B3,EIF2S2,EIF3E,EIF4A1,FGFR2,FGFR3,FGFR4,GAB1,GRB2,HRAS,IRS2,ITGB1,KRAS,MAPK1,MAPK3,NRAS,PIK3C2B,PIK3R1,PPP2CA,PPP2R1A,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R5B,PPP2R5E,PRKCZ,PTPN11,RALA,RAP1A,RAP2B,RPS26,RPS6KB1,RRAS	
Retinoic acid Mediated Apoptosis Signaling	8.86E-01	2.3094010767585034	2.26E-01	BID,CFLAR,IRF1,PARP11,PARP12,PARP14,PARP3,PARP8,PARP9,RARB,RARG,RXRB,RXRG,ZC3HAV1	
Glycerol-3-phosphate Shuttle	8.9E-01		5.00E-01	GPD1,GPD2	
Proline Biosynthesis I	8.9E-01		5.00E-01	ALDH18A1,PYCR2	
Thymine Degradation	8.9E-01		5.00E-01	DPYD,DPYSL2	
Uracil Degradation II (Reductive)	8.9E-01		5.00E-01	DPYD,DPYSL2	
Mechanisms of Viral Exit from Host Cells	9.04E-01		2.44E-01	CHMP2B,LMNB2,PRKCE,PRKCZ,PRKD1,SH3GL1,SH3GL2,SH3GL3,SH3GLB2,VPS37C	
RANK Signaling in Osteoclasts	9.08E-01	-0.42640143271122083	2.12E-01	FGFR2,FGFR3,FGFR4,FOS,GAB1,GRB2,GSN,IRS2,JUN,MAP3K1,MAP3K11,MAP3K5,MAPK1,MAPK10,MAPK3,NFATC1,NFKB1,PIK3C2B,PIK3R1,PPP3R1,PTPN11,TAB2	
Cellular Effects of Sildenafil (Viagra)	9.13E-01		2.06E-01	ADCY2,ADCY3,ADCY5,CACNA1A,GNAS,GPR37,GUCY1A1,GUCY1B1,GUCY2F,MYH10,MYH14,PDE1C,PDE2A,PDE3A,PDE4A,PDE4B,PLCB1,PLCB3,PLCB4,PLCE1,PLCL1,PRKACA,PRKAR1B,PRKAR2B,PRKG1,PRKG2,SLC4A10	
Oxidative Ethanol Degradation III	9.3E-01	-1.6329931618554523	2.86E-01	ACSL1,ACSS1,ACSS2,ALDH1A2,ALDH1L1,ALDH3B1	
Calcium Signaling	9.69E-01	1.5118578920369088	1.99E-01	ASPH,ATP2C1,CABIN1,CACNA1A,CACNA2D1,CACNA2D3,CACNA2D4,CAMK1,CAMK2B,CAMK2D,CAMKK1,CAMKK2,CREB5,GRIA2,GRIA3,GRIA4,GRIK1,GRIN2C,GRIN3A,HDAC11,HDAC2,HDAC5,HDAC7,MAPK1,MAPK3,MCU,MICU1,MYH10,MYH14,NFATC1,PNCK,PPP3R1,PRKACA,PRKAR1B,PRKAR2B,RAP1A,RAP2B,RCAN3,SLC8A3,TNNT2,Tpm4	
p38 MAPK Signaling	9.8E-01	-0.6882472016116852	2.12E-01	CREB5,DUSP1,DUSP10,EEF2K,HMGN1,IL1RAP,IL1RAPL1,IL33,IRAK2,MAP3K5,MAPKAPK2,MAPKAPK5,MAPT,MYC,RPS6KA1,RPS6KA6,RPS6KB1,STAT1,TAB2,TGFB1,TGFB2,TGFB3,TGFBR2,TP53,TRADD	
Role of JAK family kinases in IL-6-type Cytokine Signaling	9.86E-01		2.80E-01	MAPK1,MAPK10,MAPK3,PTPN11,SOCS3,STAT1,STAT5B	
RhoA Signaling	9.92E-01	-2.2	2.11E-01	ARHGAP1,ARHGAP5,ARHGEF12,ARPC5,CDC42EP1,CDC42EP2,CDC42EP3,CDC42EP4,CFL1,CFL2,GNA12,LIMK1,LPAR1,MSN,PFN2,PIP5K1A,PLEKHG5,RHOA,RTKN,SEPT11,SEPT4,SEPT7,SEPT8,SEPTIN1,SEPTIN3,WASF1	
Role of BRCA1 in DNA Damage Response	1.01E00	0.0	2.25E-01	BRCA1,CDKN1A,DPF1,E2F3,FAAP24,FANCA,FANCC,FANCF,GADD45A,MSH2,RFC1,RFC2,RFC3,SMARCA2,SMARCB1,SMARCD3,STAT1,TP53	
The Visual Cycle	1.01E00	0.0	3.00E-01	Akr1b10,DHRS3,DHRS4,RDH11,RDH12,RDH5	
Role of NFAT in Regulation of the Immune Response	1.02E00	-1.1832159566199232	2.02E-01	CABIN1,FCER1G,FGFR2,FGFR3,FGFR4,FOS,GAB1,GNA12,GNAI1,GNAO1,GNAS,GNAZ,GNB5,GNG3,GNG7,GRB2,HLA-A,HRAS,IRS2,JUN,KRAS,MAPK1,MAPK3,NFATC1,NFKB1,NRAS,ORAI1,PIK3C2B,PIK3R1,PLCB1,PLCB3,PLCB4,PPP3R1,PTPN11,RALA,RAP1A,RAP2B,RCAN3,RRAS	
Docosahexaenoic Acid (DHA) Signaling	1.02E00		2.41E-01	APP,BCL2L1,BID,FGFR2,FGFR3,FGFR4,GAB1,GRB2,IRS2,PIK3C2B,PIK3R1,PTPN11,SERPINF1	
Ethanol Degradation II	1.03E00	-1.6666666666666667	2.65E-01	ACSL1,ACSS1,ACSS2,ADH1C,ADH5,ALDH1A2,ALDH1L1,ALDH3B1,DHRS4	
Retinoate Biosynthesis I	1.03E00	-1.0	2.65E-01	ADH1C,Akr1b10,ALDH1A2,DHRS3,DHRS4,RDH11,RDH12,RDH16,RDH5	
NF-κB Signaling	1.03E00	-2.5955427380922007	2.03E-01	BMP4,CARD10,EIF2AK2,FCER1G,FGFR2,FGFR3,FGFR4,GAB1,GRB2,HDAC2,HRAS,IL33,IRS2,KDR,KRAS,LTBR,MAP3K1,MAP4K4,NFKB1,NGF,NGFR,NRAS,NTRK2,PDGFRB,PIK3C2B,PIK3R1,PRKACA,PRKCZ,PTPN11,RALA,RAP1A,RAP2B,RRAS,TAB2,TGFBR2,TLR3,TNIP1,TRADD	
UDP-N-acetyl-D-galactosamine Biosynthesis II	1.04E00	1.0	3.64E-01	GALE,GNPNAT1,GPI,HK1	
Sirtuin Signaling Pathway	1.04E00	-1.2060453783110545	1.95E-01	ABCA1,ACSS2,APP,ATG3,ATG4C,ATG4D,ATG7,ATP5F1A,BPGM,CLOCK,CPT1C,DUSP6,EPAS1,GADD45A,GADD45G,GLUD1,H1-0,HIF1A,IDH2,JUN,LDHB,LDHD,MAPK1,MAPK3,MLYCD,MYC,NAMPT,NDRG1,NDUFA1,NDUFAF1,NDUFS7,NDUFV3,NFKB1,NQO1,NR1H2,OGG1,PDK1,PFKM,POLR3D,RARB,RRP9,SDHC,SIRT5,SIRT6,SLC25A4,SLC2A1,SOD3,TIMM13,TIMM17A,TIMM17B,TIMM22,TOMM34,TOMM6,TP53,VDAC3,XPA,XRCC6	
Hypoxia Signaling in the Cardiovascular System	1.04E00	-0.3779644730092272	2.30E-01	CDC34,CREB5,HIF1A,HSP90AA1,HSP90B1,JUN,MDM2,NQO1,P4HB,TP53,UBE2D1,UBE2D2,UBE2G1,UBE2G2,UBE2L6,UBE2Q2,VEGFA	
Phagosome Maturation	1.05E00		2.09E-01	ATP6V0E1,ATP6V1A,ATP6V1B2,ATP6V1G2,B2M,CTSA,CTSB,CTSF,CTSH,DYNC1I1,DYNC1LI2,DYNLT1,HLA-A,LAMP1,M6PR,NAPA,NSF,PRDX6,RAB5B,RAB7A,RAB7B,TAP1,TCIRG1,TUBB2A,TUBB3,TUBB4A,TUBD1,TUBG1,VAMP3,VPS37B,VPS37C	
Glutathione Redox Reactions I	1.07E00	-1.1338934190276817	2.92E-01	GPX1,GPX4,GPX7,GSTM1,GSTM2,GSTP1,PRDX6	
Glycogen Degradation III	1.07E00	2.23606797749979	3.33E-01	GAA,MTAP,PGM1,PGM2,PYGB	
